business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days
U001,0200769623,WAL-MAR corporation,2019-10-08,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,7.772735874221649,NAH4,9,28,5,15
U001,0200769623,WAL-MAR corp,2019-10-08,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,10.413917598071366,NAH4,9,28,5,15
U001,0200769623,WAL-MAR ,2019-10-09,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,8.675278406512424,NAH4,9,28,5,15
U001,0200726979,BJ'S  ,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,5.121401174412632,NAA8,9,28,5,15
U001,0200033335,T C JA foundation,2019-11-23,2019.0,2019-10-08,1.0,2019-09-28,NA10,1,10.392263560416843,NA10,9,28,5,10
U001,0200769623,WAL-MAR corp,2019-10-08,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,9.629178988079662,NAH4,9,28,5,15
U001,0200769623,WAL-MAR corp,2019-10-08,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,8.69591661602283,NAH4,9,28,5,15
CA02,0140104429,COSTCO co,2019-10-07,2019.0,2019-10-08,1.0,2019-09-28,CA10,0,8.40769635518934,CA10,9,28,5,10
U001,0200759878,SA corporation,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAH4,1,9.971790386001596,NAH4,9,28,5,15
U001,0200729290,KROGER us,2019-11-07,2019.0,2019-11-07,1.0,2019-09-28,NAWU,0,8.474646794301396,NAWU,9,28,5,40
U001,0200769623,WAL-MAR in,2019-10-08,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,6.317074429966682,NAH4,9,28,5,15
U001,0200900909,SYSCO corporation,2019-10-16,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,8.22718575072352,NAA8,9,28,5,15
U001,0200769623,WAL-MAR associates,2019-10-09,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,6.86462854726098,NAH4,9,28,5,15
U001,0200707005,KING S ,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,11.777140707627847,NAA8,9,28,5,15
U001,0200705372,FR trust,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,11.267820773446084,NAA8,9,28,5,15
U001,0200275115,SHAWS  corporation,2019-11-12,2019.0,2019-11-07,1.0,2019-09-28,NAWU,1,8.776807524439606,NAWU,9,28,5,40
U001,0200780825,SYSCO FO us,2019-10-16,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,10.019239638320418,NAA8,9,28,5,15
U001,0200792734,MDV/ associates,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,10.225845289460949,NAA8,9,28,5,15
U001,0200769623,WAL-MAR corp,2019-10-08,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,10.86430680925221,NAH4,9,28,5,15
U001,0200769623,WAL-MAR foundation,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAH4,1,11.017776976886202,NAH4,9,28,5,15
U001,0200726979,BJ'S  associates,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,6.495582726177016,NAA8,9,28,5,15
U001,0200707822,PUBLI systems,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,11.475371146609596,NAA8,9,28,5,15
CA02,0140104340,COLABOR  co,2019-10-10,2019.0,2019-10-08,1.0,2019-09-28,CA10,1,8.27776081964949,CA10,9,28,5,10
U001,0200772595,SAFEW llc,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,11.55450800220454,NAA8,9,28,5,15
U001,0200769623,WAL-MAR associates,2019-10-16,2019.0,2019-10-13,1.0,2019-09-28,NAH4,1,9.207536444643448,NAH4,9,28,5,15
U001,0200726979,BJ'S  in,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,6.968944447294559,NAA8,9,28,5,15
U001,0200744019,TARG associates,2019-10-21,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,8.94449023892227,NAA8,9,28,5,15
U001,0200776463,KROGE in,2019-10-15,2019.0,2019-10-13,1.0,2019-09-28,NAA8,1,10.674116934700786,NAA8,9,28,5,15
U001,0200769623,WAL-MAR in,2019-10-09,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,4.89447593955597,NAH4,9,28,5,15
U013,CC6600,KRAFT  ,2019-11-26,2019.0,2019-11-12,1.0,2019-09-28,NAVF,1,9.961565404674221,NAVF,9,28,5,45
U001,0200769623,WAL-MAR corporation,2019-10-08,2019.0,2019-10-13,1.0,2019-09-28,NAH4,0,5.620835553835275,NAH4,9,28,5,15
U001,0200769623,WAL-MAR llc,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,11.052939649449156,NAH4,9,29,6,15
U001,0200769623,WAL-MAR ,2019-10-10,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,4.679070993827626,NAH4,9,29,6,15
U001,0200769623,WAL-MAR ,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.7551255857336,NAH4,9,29,6,15
U001,0200769623,WAL-MAR foundation,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,9.426580952515403,NAH4,9,29,6,15
U001,0200769623,WAL-MAR systems,2019-10-10,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,10.693021832813931,NAH4,9,29,6,15
U001,0200769623,WAL-MAR corporation,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,9.224786522065859,NAH4,9,29,6,15
U001,0200769623,WAL-MAR co,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,7.410334998534277,NAH4,9,29,6,15
U001,0200726979,BJ'S  systems,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,5.752572638825633,NAA8,9,29,6,15
U001,0200769623,WAL-MAR in,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,5.552610686854463,NAH4,9,29,6,15
U001,0200769623,WAL-MAR ,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.18272248493951,NAH4,9,29,6,15
U001,0200762301,C&S WH ,2019-10-16,2019.0,2019-10-14,1.0,2019-09-29,NAC6,1,9.214967649595003,NAC6,9,29,6,15
U001,0200769623,WAL-MAR in,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.579821071111457,NAH4,9,29,6,15
U001,0200769623,WAL-MAR co,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,10.330924176031404,NAH4,9,29,6,15
U001,0200769623,WAL-MAR trust,2019-10-16,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,9.08165777634118,NAH4,9,29,6,15
U001,0200769623,WAL-MAR in,2019-10-10,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,8.938301963512423,NAH4,9,29,6,15
U001,CCU013,KRAFT F in,2019-11-27,2019.0,2019-09-29,1.0,2019-09-29,NAX2,1,8.100064325376758,NAX2,9,29,6,0
U001,0200769623,WAL-MAR ,2019-10-11,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,7.5488193796718575,NAH4,9,29,6,15
U001,0200794332,COST corp,2019-10-16,2019.0,2019-10-14,1.0,2019-09-29,NAAX,1,9.832764613917144,NAAX,9,29,6,15
U001,0200936373,SUPE associates,2019-11-08,2019.0,2019-11-08,1.0,2019-09-29,NAWU,0,11.049811169671397,NAWU,9,29,6,40
U001,0200769623,WAL-MAR trust,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,7.158957478743436,NAH4,9,29,6,15
U001,0200769623,WAL-MAR systems,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.793972864685236,NAH4,9,29,6,15
CA02,0140105686,SYSC in,2019-10-10,2019.0,2019-10-09,1.0,2019-09-29,CA10,1,8.927479989803615,CA10,9,29,6,10
U001,0200762301,C&S WH corp,2019-10-16,2019.0,2019-10-14,1.0,2019-09-29,NAC6,1,10.019764120706627,NAC6,9,29,6,15
U001,0200434439,BAUGH SU ,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,9.302326852588557,NAA8,9,29,6,15
U001,0200769623,WAL-MAR associates,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.634141018660063,NAH4,9,29,6,15
U001,0200769623,WAL-MAR in,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,8.856440146372178,NAH4,9,29,6,15
U001,0200769623,WAL-MAR corp,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.238360126413333,NAH4,9,29,6,15
U001,0200769623,WAL-MAR ,2019-10-11,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,10.177993955818703,NAH4,9,29,6,15
U001,0200769623,WAL-MAR associates,2019-10-10,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.636967966666358,NAH4,9,29,6,15
U001,0200769623,WAL-MAR corp,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,6.98019686348285,NAH4,9,29,6,15
U001,0200769623,WAL-MAR foundation,2019-10-11,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,7.436428679391749,NAH4,9,29,6,15
U001,0200759878,SA associates,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,10.331048734411784,NAH4,9,29,6,15
U001,0200769623,WAL-MAR in,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.579821071111457,NAH4,9,29,6,15
U001,0200762950,HAR corporation,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,9.870142742402832,NAA8,9,29,6,15
U001,0200726979,BJ'S  foundation,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,4.644583188344926,NAA8,9,29,6,15
U001,0200769623,WAL-MAR corp,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,5.988159090099256,NAH4,9,29,6,15
U001,0200744019,TARG associates,2019-10-22,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,8.6740328241955,NAA8,9,29,6,15
U001,0200769623,WAL-MAR corp,2019-10-10,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,8.692496846912993,NAH4,9,29,6,15
U001,0200769623,WAL-MAR us,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,10.572912830464306,NAH4,9,29,6,15
U001,0200769623,WAL-MAR trust,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,10.234214387328418,NAH4,9,29,6,15
U001,0200769623,WAL-MAR trust,2019-10-11,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,10.469326507763704,NAH4,9,29,6,15
U001,0200769623,WAL-MAR associates,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,7.729480353826091,NAH4,9,29,6,15
U001,0200769623,WAL-MAR associates,2019-10-10,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.631668986672514,NAH4,9,29,6,15
U001,0200769623,WAL-MAR trust,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,7.247571916853739,NAH4,9,29,6,15
U001,0200759878,SA corp,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,10.99373612933855,NAH4,9,29,6,15
U001,0200799367,MCL trust,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,10.915218092176177,NAA8,9,29,6,15
U001,0200769623,WAL-MAR foundation,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,5.846496576855376,NAH4,9,29,6,15
U001,0200726979,BJ'S  co,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,4.881361491724374,NAA8,9,29,6,15
U001,0200769623,WAL-MAR trust,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,8.087962915507793,NAH4,9,29,6,15
U001,0200769623,WAL-MAR ,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,10.739307435097194,NAH4,9,29,6,15
CA02,0140105686,SYSC foundation,2019-10-10,2019.0,2019-10-09,1.0,2019-09-29,CA10,1,7.6625500873212005,CA10,9,29,6,10
U001,0200769623,WAL-MAR foundation,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,6.497950769274874,NAH4,9,29,6,15
U001,0200769623,WAL-MAR corporation,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,8.09286325613986,NAH4,9,29,6,15
U001,0200769623,WAL-MAR associates,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.607334367980815,NAH4,9,29,6,15
U001,CCU013,KRAFT F corp,2019-11-27,2019.0,2019-09-29,1.0,2019-09-29,NAX2,1,6.342121418721152,NAX2,9,29,6,0
U001,0200769623,WAL-MAR associates,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,6.197095646670894,NAH4,9,29,6,15
U001,0200769623,WAL-MAR corporation,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,10.720758070934181,NAH4,9,29,6,15
U001,0200769623,WAL-MAR trust,2019-10-10,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,9.064392787904506,NAH4,9,29,6,15
CA02,0140106408,WAL-M co,2019-10-16,2019.0,2019-10-09,1.0,2019-09-29,CA10,1,10.777608402731468,CA10,9,29,6,10
U001,0200726979,BJ'S  ,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,4.860354892847096,NAA8,9,29,6,15
U001,0200726979,BJ'S  co,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,5.734731895300136,NAA8,9,29,6,15
U013,0140103278,COS corp,2019-12-05,2019.0,2019-11-28,1.0,2019-09-29,NAUZ,1,9.600329001497846,NAUZ,9,29,6,60
U001,0200769623,WAL-MAR co,2019-10-10,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,10.717348359263072,NAH4,9,29,6,15
U001,0200769623,WAL-MAR ,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAH4,1,8.079230717715298,NAH4,9,29,6,15
CA02,0140106408,WAL-M us,2019-10-15,2019.0,2019-10-09,1.0,2019-09-29,CA10,1,8.263103200536982,CA10,9,29,6,10
U001,0200793513,KROGER ,2019-10-15,2019.0,2019-10-14,1.0,2019-09-29,NAA8,1,10.318132397636559,NAA8,9,29,6,15
U001,0200769623,WAL-MAR corporation,2019-10-09,2019.0,2019-10-14,1.0,2019-09-29,NAH4,0,8.22598758527081,NAH4,9,29,6,15
U013,0100036060,PANAMEX  co,2019-12-04,2019.0,2019-11-29,1.0,2019-09-30,NAUZ,1,10.244274040804468,NAUZ,9,30,0,60
U001,0200780383,MEIJ us,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,7.287731624323135,NAA8,9,30,0,15
U001,0200769623,WAL-MAR corporation,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,6.9461391035803235,NAH4,9,30,0,15
U001,0100035877,DUNKIN foundation,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,10.23206297696216,NAA8,9,30,0,15
U001,0200769623,WAL-MAR corporation,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,6.15816472299898,NAH4,9,30,0,15
U001,0200769623,WAL-MAR corp,2019-10-18,2019.0,2019-10-15,1.0,2019-09-30,NAH4,1,10.968732629502142,NAH4,9,30,0,15
U001,0200769623,WAL-MAR systems,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,5.9020867359567655,NAH4,9,30,0,15
U001,0200704045,RA corp,2019-11-12,2019.0,2019-11-09,1.0,2019-09-30,NAWU,1,9.936816907204989,NAWU,9,30,0,40
U001,0200769623,WAL-MAR corporation,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,8.01464322970133,NAH4,9,30,0,15
U001,0100031704,DELHAIZE corp,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,9.541637813841277,NAA8,9,30,0,15
U001,0200705742,DOT in,2019-10-15,2019.0,2019-10-20,1.0,2019-09-30,NAD1,0,10.635979236663928,NAD1,9,30,0,20
U001,0200772670,ASSOCIAT trust,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAU5,1,11.059529718194732,NAU5,9,30,0,15
U001,0200706844,WINC corp,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,9.935594077448135,NAA8,9,30,0,15
U001,0200559683,JACMAR co,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,10.82423832363237,NAA8,9,30,0,15
U001,0200762301,C&S WH ,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAC6,1,11.513377962577742,NAC6,9,30,0,15
U001,0100029855,MCLA corporation,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,10.494598685266267,NAA8,9,30,0,15
U001,0200781831,RITE corp,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,9.152033063114908,NAA8,9,30,0,15
CA02,0140104409,LOB associates,2019-10-04,2019.0,2019-10-10,1.0,2019-09-30,CA10,0,11.435819125278776,CA10,9,30,0,10
U001,0200793088,DEMOU llc,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,9.790043340556176,NAA8,9,30,0,15
U001,CCU013,KRAFT F us,2019-11-27,2019.0,2019-09-30,1.0,2019-09-30,NAX2,1,6.0120756710120915,NAX2,9,30,0,0
U001,0200781831,RITE llc,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,10.827444027380741,NAA8,9,30,0,15
U001,0200769623,WAL-MAR trust,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,8.626217985398721,NAH4,9,30,0,15
U001,0200793568,SUPE systems,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,8.64660787199765,NAA8,9,30,0,15
U001,0200253680,SCHWANS us,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,10.723289410218579,NAA8,9,30,0,15
U001,0200759878,SA systems,2019-10-17,2019.0,2019-10-15,1.0,2019-09-30,NAH4,1,10.463506687687554,NAH4,9,30,0,15
U001,0200742521,GLA corporation,2019-10-22,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,10.806181059716254,NAA8,9,30,0,15
U001,0200794332,COST llc,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAAX,0,10.159705660326402,NAAX,9,30,0,15
U001,0200769623,WAL-MAR trust,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,8.69200159502532,NAH4,9,30,0,15
CA02,0140104409,LOB trust,2019-10-11,2019.0,2019-10-10,1.0,2019-09-30,CA10,1,12.342004239739907,CA10,9,30,0,10
U001,0200078854,MC A in,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,9.098952841408655,NAA8,9,30,0,15
U001,0200780383,MEIJ ,2019-10-23,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,7.780010525266536,NAA8,9,30,0,15
U001,0200762301,C&S WH ,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAC6,1,9.706123218365628,NAC6,9,30,0,15
U001,0200781831,RITE corp,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,9.152033063114908,NAA8,9,30,0,15
U001,0200769623,WAL-MAR us,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,8.784713372044067,NAH4,9,30,0,15
U001,0200769623,WAL-MAR us,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,7.191858454816638,NAH4,9,30,0,15
U001,0200769623,WAL-MAR corporation,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,7.410334998534277,NAH4,9,30,0,15
U001,0200762301,C&S WH ,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAC6,1,9.706123218365628,NAC6,9,30,0,15
U001,0200705089,JETR systems,2019-10-21,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,7.620303045246057,NAA8,9,30,0,15
U001,0200936373,SUPE associates,2019-10-18,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,9.633159360010465,NAA8,9,30,0,15
U001,0200777735,NASH  llc,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,11.124903437911271,NAA8,9,30,0,15
U001,0100055394,F.I associates,2019-10-01,2019.0,2019-09-30,1.0,2019-09-30,NAB1,1,9.2106743162106,Other,9,30,0,0
U001,CCU013,KRAFT F corporation,2019-11-27,2019.0,2019-09-30,1.0,2019-09-30,NAX2,1,9.861320904374239,NAX2,9,30,0,0
U001,0200253680,SCHWANS us,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,10.723289410218579,NAA8,9,30,0,15
CA02,0140104240,FEDER associates,2019-10-23,2019.0,2019-10-10,1.0,2019-09-30,CA10,1,11.624252594929676,CA10,9,30,0,10
CA02,0140104409,LOB systems,2019-10-11,2019.0,2019-10-10,1.0,2019-09-30,CA10,1,9.285927784931761,CA10,9,30,0,10
U001,0200769623,WAL-MAR llc,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,7.21255991999064,NAH4,9,30,0,15
U001,0200714710,SYSCO  systems,2019-10-22,2019.0,2019-10-20,1.0,2019-09-30,NAD1,1,9.172262525501916,NAD1,9,30,0,20
U001,0200726979,BJ'S  corp,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,5.38733506286569,NAA8,9,30,0,15
U001,0200543982,J&J S corporation,2019-10-07,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,11.115568397681194,NAA8,9,30,0,15
U001,0200739006,AL systems,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,9.899144133533639,NAA8,9,30,0,15
U001,0200726979,BJ'S  in,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,5.7523503919083945,NAA8,9,30,0,15
U001,0200769623,WAL-MAR us,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,7.0208250021899214,NAH4,9,30,0,15
U001,0200794332,COST us,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAAX,0,8.99250644960077,NAAX,9,30,0,15
U002,0100043903,CARIB us,2019-10-29,2019.0,2019-11-04,1.0,2019-09-30,NAG2,0,9.56718930077867,NAG2,9,30,0,35
U001,0200769623,WAL-MAR foundation,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,10.903647998206774,NAH4,9,30,0,15
U001,0200418007,AM corporation,2019-10-17,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,7.286397173046426,NAA8,9,30,0,15
U001,0200769623,WAL-MAR llc,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,10.909533427162977,NAH4,9,30,0,15
U001,0200762301,C&S WH corporation,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAC6,1,10.517581785448444,NAC6,9,30,0,15
U001,0200743129,BROOKS co,2019-10-16,2019.0,2019-11-09,1.0,2019-09-30,NAWU,0,7.855812084019929,NAWU,9,30,0,40
U001,0200396637,LAWL foundation,2019-11-04,2019.0,2019-10-30,1.0,2019-09-30,NAD5,1,10.943926795152013,NAD5,9,30,0,30
U001,0200769623,WAL-MAR us,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,9.848795858545566,NAH4,9,30,0,15
U001,CCU013,KRAFT F co,2019-11-27,2019.0,2019-09-30,1.0,2019-09-30,NAX2,1,9.510115280457104,NAX2,9,30,0,0
U001,0200769623,WAL-MAR ,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,8.804488689157642,NAH4,9,30,0,15
U001,0200769623,WAL-MAR co,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,9.836650926109595,NAH4,9,30,0,15
U001,0200761734,H E BUT associates,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,11.24464057815714,NAA8,9,30,0,15
U001,0200781803,JRD ,2019-10-21,2019.0,2019-10-20,1.0,2019-09-30,NAD1,1,8.140988782869002,NAD1,9,30,0,20
U001,0200762301,C&S WH associates,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAC6,1,12.112213567368412,NAC6,9,30,0,15
U001,0200418007,AM us,2019-10-18,2019.0,2019-11-09,1.0,2019-09-30,NAWU,0,3.7556030861568446,NAWU,9,30,0,40
U001,0200769623,WAL-MAR foundation,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,6.2438367490823214,NAH4,9,30,0,15
U001,0200792293,UNIFIE in,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,10.89962460357009,NAA8,9,30,0,15
U001,0200769623,WAL-MAR corp,2019-10-11,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,10.898969060061997,NAH4,9,30,0,15
U001,0200779051,AFFILI trust,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,11.440901396902397,NAA8,9,30,0,15
U001,0200705089,JETR llc,2019-10-21,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,9.22174410157906,NAA8,9,30,0,15
U001,0100006311,QUALITY C corp,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,9.948211843185202,NAA8,9,30,0,15
U001,0200794332,COST foundation,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAAX,0,10.640918568524455,NAAX,9,30,0,15
U001,0200726979,BJ'S  ,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,5.522180658786596,NAA8,9,30,0,15
U001,0200895843,US  corporation,2019-11-04,2019.0,2019-11-01,1.0,2019-09-30,NA32,1,9.76681924493445,NA32,9,30,0,32
U001,0200769623,WAL-MAR associates,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,9.654484379816576,NAH4,9,30,0,15
U001,0200706844,WINC foundation,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,11.605932540118454,NAA8,9,30,0,15
U001,0200739534,OK llc,2019-10-17,2019.0,2019-10-15,1.0,2019-09-30,NAA8,1,10.270318202276753,NAA8,9,30,0,15
U001,0200769623,WAL-MAR corp,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,11.205746694421158,NAH4,9,30,0,15
CA02,0140104429,COSTCO corporation,2019-10-15,2019.0,2019-10-10,1.0,2019-09-30,CA10,1,8.037205486747991,CA10,9,30,0,10
U001,0200769623,WAL-MAR in,2019-10-16,2019.0,2019-10-15,1.0,2019-09-30,NAH4,1,9.24612924154649,NAH4,9,30,0,15
U001,0200769623,WAL-MAR corporation,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,9.405628333758246,NAH4,9,30,0,15
U001,0200769623,WAL-MAR trust,2019-10-10,2019.0,2019-10-15,1.0,2019-09-30,NAH4,0,10.770874133744638,NAH4,9,30,0,15
U001,0200418007,AM foundation,2019-10-18,2019.0,2019-11-09,1.0,2019-09-30,NAWU,0,3.0855729775537806,NAWU,9,30,0,40
U013,0100009932,SYSCO IN associates,2019-10-31,2019.0,2019-10-30,1.0,2019-09-30,NAVE,1,9.734587128072532,NAVE,9,30,0,30
U001,0200726979,BJ'S  llc,2019-10-15,2019.0,2019-10-15,1.0,2019-09-30,NAA8,0,5.208228531766351,NAA8,9,30,0,15
